PID,Att (Variation),SKU,ASIN (To Populate),Link to Amazon,Amazon Title,Country of Origin,# Product Reviews,Avg Star Rating,Seasonality,Category,Subcategory,Category>Subcategory,Amazon Ranking (within Category) - not available (Project participants can fill in manually),Sales Rating (internal - nonAmazon),Sale Price,Inv Qty End of Period (Jul 30 - Aug 5),Traffic Jul 30 - Aug 5,Conversion Rate Jul 30 - Aug 5,Order Qty Rate Jul 30 - Aug 5,Quantity Aug 19 - Aug 26,Traffic Aug 19 - Aug 26,Conversion Rate Aug 19 - Aug 26,Order Qty Rate,Quantity Sep 2 - Sep 9,Traffic Sep 2 - Sep 9,Conversion Rate Sep 2 - Sep 9,Order Qty Rate,Quantity Sep 9 - Sep 16,Traffic Sep 9 - Sep 16,Conversion Rate Sep 9 - Sep 16,Order Qty Rate,Quantity Sep 16 - Sep 23,Traffic Sep 16 - Sep 23,Conversion Rate Sep 16 - Sep 23,Order Qty Rate,Quantity Sep 23 - Oct 2,Traffic Sep 23 - Oct 2,Conversion Rate Sep 23 - Oct 2,Order Qty Rate,Quantity Oct 2 - Oct 9,Traffic Sep 23 - Oct 2 - Oct 9,Conversion Rate Sep 23 - Oct 2 - Oct 9,Order Qty Rate,Keywords Provided to Amazon
292431,135489,292431a135489,B07Z44GK4G,https://www.amazon.com/dp/B07Z44GK4G,"NOVICA .925 Sterling Silver Band Ring, 'Memory of Bali'",Bali and Java,78,4.6,,Jewelry,Rings,Jewelry>Rings,,A+,$40.79,7,,,,5,0,0,0,5,0,0,0,5,0,0,0,6,0,0,0,6,0,0,0,6,0,0,0,
292431,135494,292431a135494,B07Z451CLH,https://www.amazon.com/dp/B07Z451CLH,"NOVICA .925 Sterling Silver Band Ring, 'Memory of Bali'",Bali and Java,78,4.6,,Jewelry,Rings,Jewelry>Rings,,A+,$40.79,11,,,,10,0,0,0,10,0,0,0,10,0,0,0,10,0,0,0,10,0,0,0,10,0,0,0,
292431,177577,292431a177577,B07KS67F8C,https://www.amazon.com/dp/B07KS67F8C,"NOVICA .925 Sterling Silver Band Ring, 'Memory of Bali'",Bali and Java,78,4.6,,Jewelry,Rings,Jewelry>Rings,,A+,$40.79,1,,,,1,0,0,0,1,0,0,0,1,0,0,0,25,0,0,0,3,2,50,1,3,0,0,0,
292431,177576,292431a177576,B07KTN96TQ,https://www.amazon.com/dp/B07KTN96TQ,"NOVICA .925 Sterling Silver Band Ring, 'Memory of Bali'",Bali and Java,78,4.6,,Jewelry,Rings,Jewelry>Rings,,A+,$40.79,2,,,,9,6,16.67,1,3,0,0,0,3,0,0,0,3,0,0,0,3,0,0,0,3,0,0,0,
292431,135495,292431a135495,B07KSY3ZK5,https://www.amazon.com/dp/B07KSY3ZK5,"NOVICA .925 Sterling Silver Band Ring, 'Memory of Bali'",Bali and Java,78,4.6,,Jewelry,Rings,Jewelry>Rings,,A+,$40.79,8,3,33.3,,7,5,20,1,2,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,
204423,71257,204423a71257,B085TFC6PP,https://www.amazon.com/dp/B085TFC6PP,"NOVICA .925 Sterling Silver Bangle Bracelet, 7.5"", 'Timeless Bali'",Bali and Java,0,0,,Jewelry,Bracelets,Jewelry>Bracelets,,A+,$104.49,5,2,0,,5,1,0,0,5,1,0,0,5,0,0,0,5,0,0,0,4,0,0,0,4,0,0,0,
204423,71258,204423a71258,B085TMGL1Q,https://www.amazon.com/dp/B085TMGL1Q,"NOVICA .925 Sterling Silver Bangle Bracelet, 8"", 'Timeless Bali'",Bali and Java,3,2.6,,Jewelry,Bracelets,Jewelry>Bracelets,,A+,$104.49,14,8,0,,14,1,0,0,13,7,0,0,13,4,0,0,12,6,0,0,12,4,0,0,12,0,0,0,
259110,117142,259110a117142,B07WC2L3J5,https://www.amazon.com/dp/B07WC2L3J5,"NOVICA .925 Sterling Silver Bangle Bracelet, 'Silver Garland'",Bali and Java,1,1,,Jewelry,Bracelets,Jewelry>Bracelets,,A+,$71.24,1,,,,1,2,0,0,1,3,0,0,1,1,0,0,1,3,0,0,1,0,0,0,1,0,0,0,
259110,117143,259110a117143,B07WC3J8M1,https://www.amazon.com/dp/B07WC3J8M1,"NOVICA .925 Sterling Silver Bangle Bracelet, 'Silver Garland'",Bali and Java,1,5,,Jewelry,Bracelets,Jewelry>Bracelets,,A+,$71.24,4,1,0,,4,0,0,0,4,1,0,0,4,3,0,0,4,2,0,0,4,1,0,0,4,0,0,0,
285859,164739,285859a164739,B081P7J31K,https://www.amazon.com/dp/B081P7J31K,NOVICA .925 Sterling Silver Brass Band Ring 'Crisscrossing Grace',India,63,3.8,,Jewelry,Rings,Jewelry>Rings,,A+,$49.95,4,,,,4,0,0,0,4,0,0,0,4,0,0,0,4,0,0,0,4,0,0,0,4,0,0,0,
285859,131704,285859a131704,B0751YB7C9,https://www.amazon.com/dp/B0751YB7C9,NOVICA .925 Sterling Silver Brass Band Ring 'Crisscrossing Grace',India,63,3.8,,Jewelry,Rings,Jewelry>Rings,,A+,$49.95,2,,,,2,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,
285859,131705,285859a131705,B0751T1GD7,https://www.amazon.com/dp/B0751T1GD7,NOVICA .925 Sterling Silver Brass Band Ring 'Crisscrossing Grace',India,63,3.8,,Jewelry,Rings,Jewelry>Rings,,A+,$49.95,3,,,,3,0,0,0,3,0,0,0,3,0,0,0,3,0,0,0,3,0,0,0,3,0,0,0,
285859,131706,285859a131706,B07527DB13,https://www.amazon.com/dp/B07527DB13,NOVICA .925 Sterling Silver Brass Band Ring 'Crisscrossing Grace',India,63,3.8,,Jewelry,Rings,Jewelry>Rings,,A+,$49.95,5,,,,5,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0,
285859,131707,285859a131707,B0752DDC7W,https://www.amazon.com/dp/B0752DDC7W,NOVICA .925 Sterling Silver Brass Band Ring 'Crisscrossing Grace',India,63,3.8,,Jewelry,Rings,Jewelry>Rings,,A+,$49.95,2,,,,2,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,
285859,131708,285859a131708,B0752F4MD2,https://www.amazon.com/dp/B0752F4MD2,NOVICA .925 Sterling Silver Brass Band Ring 'Crisscrossing Grace',India,63,3.8,,Jewelry,Rings,Jewelry>Rings,,A+,$49.95,2,,,,1,2,50,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,
285859,131709,285859a131709,B07527WYXV,https://www.amazon.com/dp/B07527WYXV,NOVICA .925 Sterling Silver Brass Band Ring 'Crisscrossing Grace',India,63,3.8,,Jewelry,Rings,Jewelry>Rings,,A+,$49.95,2,,,,2,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,
285859,131710,285859a131710,B0751VT2LQ,https://www.amazon.com/dp/B0751VT2LQ,NOVICA .925 Sterling Silver Brass Band Ring 'Crisscrossing Grace',India,63,3.8,,Jewelry,Rings,Jewelry>Rings,,A+,$49.95,2,,,,2,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,
285859,136808,285859a136808,B01MY0YKQ8,https://www.amazon.com/dp/B01MY0YKQ8,NOVICA .925 Sterling Silver Brass Band Ring 'Crisscrossing Grace',India,63,3.8,,Jewelry,Rings,Jewelry>Rings,,A+,$49.95,35,,,,35,0,0,0,35,0,0,0,35,0,0,0,35,0,0,0,35,0,0,0,35,0,0,0,
285856,131684,285856a131684,B07526PKLZ,https://www.amazon.com/dp/B07526PKLZ,NOVICA .925 Sterling Silver Brass Meditation Spinner Ring 'Spinning Grace',India,91,4.3,,Jewelry,Rings,Jewelry>Rings,,A+,$49.49,6,,,,6,0,0,0,6,0,0,0,6,0,0,0,6,0,0,0,6,0,0,0,6,0,0,0,
285856,131686,285856a131686,B0752BDC8W,https://www.amazon.com/dp/B0752BDC8W,NOVICA .925 Sterling Silver Brass Meditation Spinner Ring 'Spinning Grace',India,91,4.3,,Jewelry,Rings,Jewelry>Rings,,A+,$49.49,16,,,,16,0,0,0,16,0,0,0,16,0,0,0,16,0,0,0,16,0,0,0,16,0,0,0,
285856,131685,285856a131685,B07527PFGF,https://www.amazon.com/dp/B07527PFGF,NOVICA .925 Sterling Silver Brass Meditation Spinner Ring 'Spinning Grace',India,91,4.3,,Jewelry,Rings,Jewelry>Rings,,A+,$49.49,10,1,100,,11,0,0,0,11,0,0,0,11,0,0,0,11,0,0,0,11,0,0,0,11,0,0,0,
285856,131688,285856a131688,B0752C1YPQ,https://www.amazon.com/dp/B0752C1YPQ,NOVICA .925 Sterling Silver Brass Meditation Spinner Ring 'Spinning Grace',India,91,4.3,,Jewelry,Rings,Jewelry>Rings,,A+,$49.49,12,,,,12,0,0,0,12,0,0,0,12,0,0,0,12,0,0,0,12,0,0,0,12,0,0,0,
285856,131689,285856a131689,B07527GZ5C,https://www.amazon.com/dp/B07527GZ5C,NOVICA .925 Sterling Silver Brass Meditation Spinner Ring 'Spinning Grace',India,91,4.3,,Jewelry,Rings,Jewelry>Rings,,A+,$49.49,22,,,,22,0,0,0,22,0,0,0,22,0,0,0,22,0,0,0,21,2,50,1,21,0,0,0,
285856,131687,285856a131687,B0752BKH9P,https://www.amazon.com/dp/B0752BKH9P,NOVICA .925 Sterling Silver Brass Meditation Spinner Ring 'Spinning Grace',India,91,4.3,,Jewelry,Rings,Jewelry>Rings,,A+,$49.49,5,,,,5,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0,5,0,0,0,
285856,131683,285856a131683,B07526QN9J,https://www.amazon.com/dp/B07526QN9J,NOVICA .925 Sterling Silver Brass Meditation Spinner Ring 'Spinning Grace',India,91,4.3,,Jewelry,Rings,Jewelry>Rings,,A+,$49.49,17,,,,17,0,0,0,17,0,0,0,17,0,0,0,17,0,0,0,17,0,0,0,17,0,0,0,
170316,58849,170316a58849,B0751TMFWW,https://www.amazon.com/dp/B0751TMFWW,NOVICA .925 Sterling Silver Carved Ebony Wood Ring 'Amun Ra',Bali and Java,261,4.6,,Jewelry,Rings,Jewelry>Rings,,A+,$40.79,2,,,,2,0,0,0,2,0,0,0,1,7,14.29,1,1,0,0,0,1,0,0,0,1,0,0,0,
170316,58851,170316a58851,B0752293QP,https://www.amazon.com/dp/B0752293QP,NOVICA .925 Sterling Silver Carved Ebony Wood Ring 'Amun Ra',Bali and Java,261,4.7,,Jewelry,Rings,Jewelry>Rings,,A+,$40.79,21,,,,19,0,0,0,19,0,0,0,19,0,0,0,19,0,0,0,18,0,0,0,17,16,12.5,2,
170316,58850,170316a58850,B0751T28FX,https://www.amazon.com/dp/B0751T28FX,NOVICA .925 Sterling Silver Carved Ebony Wood Ring 'Amun Ra',Bali and Java,261,4.7,,Jewelry,Rings,Jewelry>Rings,,A+,$40.79,5,17,5.9,,4,16,6.25,1,3,17,5.88,1,3,0,0,0,3,0,0,0,45,28,7.14,2,5,13,7.69,1,
170316,61341,170316a61341,B07525XWMW,https://www.amazon.com/dp/B07525XWMW,NOVICA .925 Sterling Silver Carved Ebony Wood Ring 'Amun Ra',Bali and Java,261,4.7,,Jewelry,Rings,Jewelry>Rings,,A+,$40.79,7,19,5.3,,8,0,0,0,8,0,0,0,5,15,20,3,4,9,11.11,1,2,13,15.38,2,2,0,0,0,
170316,99016,170316a99016,B07527WVJW,https://www.amazon.com/dp/B07527WVJW,NOVICA .925 Sterling Silver Carved Ebony Wood Ring 'Amun Ra',Bali and Java,261,4.7,,Jewelry,Rings,Jewelry>Rings,,A+,$40.79,5,4,25,,3,0,0,0,2,3,33.33,1,2,0,0,0,1,0,0,0,1,6,16.67,1,5,0,0,0,
170316,99015,170316a99015,B0751ZWH56,https://www.amazon.com/dp/B0751ZWH56,NOVICA .925 Sterling Silver Carved Ebony Wood Ring 'Amun Ra',Bali and Java,261,4.6,,Jewelry,Rings,Jewelry>Rings,,A+,$40.79,1,,,,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,3,0,0,0,
170316,99017,170316a99017,B07527XJ8Q,https://www.amazon.com/dp/B07527XJ8Q,NOVICA .925 Sterling Silver Carved Ebony Wood Ring 'Amun Ra',Bali and Java,261,4.6,,Jewelry,Rings,Jewelry>Rings,,A+,$40.79,3,4,25,,2,2,50,1,2,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,
170316,99018,170316a99018,B0751T1Y4Z,https://www.amazon.com/dp/B0751T1Y4Z,NOVICA .925 Sterling Silver Carved Ebony Wood Ring 'Amun Ra',Bali and Java,261,4.7,,Jewelry,Rings,Jewelry>Rings,,A+,$40.79,2,,,,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,
170316,61342,170316a61342,B0751YBT76,https://www.amazon.com/dp/B0751YBT76,NOVICA .925 Sterling Silver Carved Ebony Wood Ring 'Amun Ra',Bali and Java,261,4.7,,Jewelry,Rings,Jewelry>Rings,,A+,$40.79,33,,,,3,0,0,0,2,4,25,1,2,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,
30646,,30646,B00011V3ZY,https://www.amazon.com/dp/B00011V3ZY,NOVICA Handmade .925 Sterling Silver Chain Necklace No Stone Indonesia [17 in L x 0.4 in W] 'Centipede Crawl',Bali and Java,No ASIN,No ASIN,,Jewelry,Necklaces,Jewelry>Necklaces,,A+,$229.49,2,12,0,,2,8,0,0,2,5,0,0,2,5,0,0,2,9,0,0,2,7,0,0,2,0,0,0,
194099,67336,194099a67336,B01MS44P01,https://www.amazon.com/dp/B01MS44P01,"NOVICA .925 Sterling Silver Chain Necklace, 'Chain of Celebration'",Bali and Java,0,0,,Jewelry,Necklaces,Jewelry>Necklaces,,A+,$0.00,12,,,,11,0,0,0,11,0,0,0,11,1,0,0,11,1,0,0,11,0,0,0,11,0,0,0,
194099,67335,194099a67335,B01MZ6JHMQ,https://www.amazon.com/dp/B01MZ6JHMQ,"NOVICA .925 Sterling Silver Chain Necklace, 'Chain of Celebration'",Bali and Java,0,0,,Jewelry,Necklaces,Jewelry>Necklaces,,A+,$0.00,11,,,,8,1,0,0,23,0,0,0,20,1,0,0,20,3,0,0,19,0,0,0,19,0,0,0,
285413,131978,285413a131978,B06XX2F32J,https://www.amazon.com/dp/B06XX2F32J,NOVICA .925 Sterling Silver Cocktail Ring 'Barong Parade',Bali and Java,2,5,,Jewelry,Rings,Jewelry>Rings,,A+,$71.24,2,,,,2,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,
285413,131979,285413a131979,B06XWWT7KN,https://www.amazon.com/dp/B06XWWT7KN,NOVICA .925 Sterling Silver Cocktail Ring 'Barong Parade',Bali and Java,2,5,,Jewelry,Rings,Jewelry>Rings,,A+,$71.24,2,,,,2,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,
319310,151088,319310a151088,B081G7K47H,https://www.amazon.com/dp/B081G7K47H,NOVICA .925 Sterling Silver Cocktail Ring 'Skull of Life',Mexico,1,5,,Jewelry,Rings,Jewelry>Rings,,A+,$89.99,1,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
293287,136024,293287a136024,B07YSW9ZRQ,https://www.amazon.com/dp/B07YSW9ZRQ,NOVICA .925 Sterling Silver Cocktail Ring 'Stellar Orbs',Bali and Java,65,4.1,,Jewelry,Rings,Jewelry>Rings,,A+,$55.24,2,,,,7,4,25,1,3,5,20,1,3,0,0,0,3,0,0,0,3,0,0,0,3,0,0,0,
293287,136026,293287a136026,B07KT1J987,https://www.amazon.com/dp/B07KT1J987,NOVICA .925 Sterling Silver Cocktail Ring 'Stellar Orbs',Bali and Java,65,4.1,,Jewelry,Rings,Jewelry>Rings,,A+,$55.24,1,,,,1,0,0,0,2,12,8.33,1,2,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,
293287,136021,293287a136021,B07KTQ6RJ8,https://www.amazon.com/dp/B07KTQ6RJ8,NOVICA .925 Sterling Silver Cocktail Ring 'Stellar Orbs',Bali and Java,65,4.1,,Jewelry,Rings,Jewelry>Rings,,A+,$55.24,1,50,4,,1,0,0,0,0,0,0,0,0,1,100,1,4,0,0,0,5,0,0,0,6,0,0,0,
293287,136022,293287a136022,B07KQSWCWC,https://www.amazon.com/dp/B07KQSWCWC,NOVICA .925 Sterling Silver Cocktail Ring 'Stellar Orbs',Bali and Java,65,4.1,,Jewelry,Rings,Jewelry>Rings,,A+,$55.24,1,,,,4,3,33.33,1,2,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,3,5,40,2,
293287,136025,293287a136025,B07527HLXK,https://www.amazon.com/dp/B07527HLXK,NOVICA .925 Sterling Silver Cocktail Ring 'Stellar Orbs',Bali and Java,65,4.1,,Jewelry,Rings,Jewelry>Rings,,A+,$55.24,1,,,,5,0,0,0,5,0,0,0,3,0,0,0,1,0,0,0,0,1,100,1,1,0,0,0,
146226,,146226,B001546UTU,https://www.amazon.com/dp/B001546UTU,NOVICA Handmade .925 Sterling Silver Choker Collar Thailand No Stone [12 in Inner Circ. x 0.8 in W] 'Together Forever',Thailand,No ASIN,No ASIN,,Jewelry,Necklaces,Jewelry>Necklaces,,A+,$159.99,2,,,,2,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,
154955,,154955,B001JKPMLC,https://www.amazon.com/dp/B001JKPMLC,NOVICA Handmade .925 Sterling Silver Choker Crafted Collar Necklace No Stone Thailand [13.5 in L (end to End) x 0.1 in W] 'Minimalist',Thailand,No ASIN,No ASIN,,Jewelry,Necklaces,Jewelry>Necklaces,,A+,$74.99,2,1,0,,2,2,0,0,2,9,0,0,2,3,0,0,2,2,0,0,2,1,0,0,2,0,0,0,
285860,131716,285860a131716,B0751VKJBZ,https://www.amazon.com/dp/B0751VKJBZ,NOVICA .925 Sterling Silver Copper and Brass Tri Tone Metal Meditation Spinner Ring 'Sleek Simplicity',India,149,4.2,,Jewelry,Rings,Jewelry>Rings,,A+,$39.99,9,22,4.6,,9,0,0,0,8,2,50,1,8,0,0,0,8,0,0,0,8,0,0,0,7,6,16.67,1,
285860,131712,285860a131712,B0752CGKH7,https://www.amazon.com/dp/B0752CGKH7,NOVICA .925 Sterling Silver Copper and Brass Tri Tone Metal Meditation Spinner Ring 'Sleek Simplicity',India,149,4.2,,Jewelry,Rings,Jewelry>Rings,,A+,$39.99,5,2,50,,3,3,33.33,1,12,4,25,1,12,2,100,2,3,3,33.33,1,8,6,16.67,1,7,0,0,0,
285860,131715,285860a131715,B07527PFFC,https://www.amazon.com/dp/B07527PFFC,NOVICA .925 Sterling Silver Copper and Brass Tri Tone Metal Meditation Spinner Ring 'Sleek Simplicity',India,149,4.2,,Jewelry,Rings,Jewelry>Rings,,A+,$39.99,5,,,,5,0,0,0,5,0,0,0,5,0,0,0,4,6,16.67,1,3,3,33.33,1,2,6,16.67,1,
285860,131711,285860a131711,B0751ZY32F,https://www.amazon.com/dp/B0751ZY32F,NOVICA .925 Sterling Silver Copper and Brass Tri Tone Metal Meditation Spinner Ring 'Sleek Simplicity',India,149,4.2,,Jewelry,Rings,Jewelry>Rings,,A+,$39.99,10,17,5.9,,10,0,0,0,10,0,0,0,10,0,0,0,10,0,0,0,10,0,0,0,15,0,0,0,
285860,131713,285860a131713,B075286YDW,https://www.amazon.com/dp/B075286YDW,NOVICA .925 Sterling Silver Copper and Brass Tri Tone Metal Meditation Spinner Ring 'Sleek Simplicity',India,149,4.2,,Jewelry,Rings,Jewelry>Rings,,A+,$39.99,4,,,,2,1,100,1,2,0,0,0,1,7,14.29,1,1,0,0,0,1,0,0,0,1,0,0,0,
285860,131714,285860a131714,B07524Z7XD,https://www.amazon.com/dp/B07524Z7XD,NOVICA .925 Sterling Silver Copper and Brass Tri Tone Metal Meditation Spinner Ring 'Sleek Simplicity',India,149,4.2,,Jewelry,Rings,Jewelry>Rings,,A+,$39.99,1,,,,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,
285860,131717,285860a131717,B075233HJF,https://www.amazon.com/dp/B075233HJF,NOVICA .925 Sterling Silver Copper and Brass Tri Tone Metal Meditation Spinner Ring 'Sleek Simplicity',India,149,4.2,,Jewelry,Rings,Jewelry>Rings,,A+,$39.99,16,2,50,,14,0,0,0,14,0,0,0,13,0,0,0,13,0,0,0,13,0,0,0,13,0,0,0,
285862,131725,285862a131725,B0752D3VZM,https://www.amazon.com/dp/B0752D3VZM,NOVICA .925 Sterling Silver Copper Brass Spinner Meditation Ring 'Five Delights',India,358,4.4,,Jewelry,Rings,Jewelry>Rings,,A+,$53.99,10,,,,10,0,0,0,10,0,0,0,10,0,0,0,10,0,0,0,10,0,0,0,10,0,0,0,
285862,131727,285862a131727,B075233H55,https://www.amazon.com/dp/B075233H55,NOVICA .925 Sterling Silver Copper Brass Spinner Meditation Ring 'Five Delights',India,358,4.4,,Jewelry,Rings,Jewelry>Rings,,A+,$53.99,6,22,9.1,,6,0,0,0,5,0,0,0,4,19,10.53,2,4,0,0,0,4,0,0,0,4,0,0,0,
285862,131726,285862a131726,B07522SDWP,https://www.amazon.com/dp/B07522SDWP,NOVICA .925 Sterling Silver Copper Brass Spinner Meditation Ring 'Five Delights',India,358,4.4,,Jewelry,Rings,Jewelry>Rings,,A+,$53.99,9,,,,9,0,0,0,9,0,0,0,9,0,0,0,9,0,0,0,9,0,0,0,9,0,0,0,
285862,131728,285862a131728,B0752C7CX3,https://www.amazon.com/dp/B0752C7CX3,NOVICA .925 Sterling Silver Copper Brass Spinner Meditation Ring 'Five Delights',India,358,4.4,,Jewelry,Rings,Jewelry>Rings,,A+,$53.99,13,12,8.3,,13,0,0,0,13,0,0,0,13,0,0,0,13,0,0,0,12,0,0,0,12,9,11.11,1,
285862,131729,285862a131729,B0751YF4PB,https://www.amazon.com/dp/B0751YF4PB,NOVICA .925 Sterling Silver Copper Brass Spinner Meditation Ring 'Five Delights',India,358,4.4,,Jewelry,Rings,Jewelry>Rings,,A+,$53.99,1,16,6.3,,99,0,0,0,5,0,0,0,5,0,0,0,4,17,5.88,1,4,0,0,0,3,15,6.67,1,
285862,131730,285862a131730,B07523L5SY,https://www.amazon.com/dp/B07523L5SY,NOVICA .925 Sterling Silver Copper Brass Spinner Meditation Ring 'Five Delights',India,358,4.4,,Jewelry,Rings,Jewelry>Rings,,A+,$53.99,11,,,,11,0,0,0,11,0,0,0,10,6,16.67,1,9,0,0,0,8,7,28.57,2,8,0,0,0,
285862,131731,285862a131731,B0752BDC9Q,https://www.amazon.com/dp/B0752BDC9Q,NOVICA .925 Sterling Silver Copper Brass Spinner Meditation Ring 'Five Delights',India,358,4.4,,Jewelry,Rings,Jewelry>Rings,,A+,$53.99,8,8,12.5,,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,7,7,14.29,1,
223378,79034,223378a79034,B0752C2QSV,https://www.amazon.com/dp/B0752C2QSV,"NOVICA .925 Sterling Silver Cutout Floral Cocktail Ring, 'Celuk Fern'",Bali and Java,31,4.6,,Jewelry,Rings,Jewelry>Rings,,A+,$42.49,1,,,,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,
223378,79036,223378a79036,B07523SKJD,https://www.amazon.com/dp/B07523SKJD,"NOVICA .925 Sterling Silver Cutout Floral Cocktail Ring, 'Celuk Fern'",Bali and Java,31,4.6,,Jewelry,Rings,Jewelry>Rings,,A+,$42.49,4,,,,4,0,0,0,4,0,0,0,4,0,0,0,4,0,0,0,4,0,0,0,4,0,0,0,
223378,99690,223378a99690,B07521GJ15,https://www.amazon.com/dp/B07521GJ15,"NOVICA .925 Sterling Silver Cutout Floral Cocktail Ring, 'Celuk Fern'",Bali and Java,31,4.6,,Jewelry,Rings,Jewelry>Rings,,A+,$42.49,2,3,33.3,,48,4,25,1,48,0,0,0,43,0,0,0,39,0,0,0,39,0,0,0,5,0,0,0,
223378,99692,223378a99692,B0751ZWH5T,https://www.amazon.com/dp/B0751ZWH5T,"NOVICA .925 Sterling Silver Cutout Floral Cocktail Ring, 'Celuk Fern'",Bali and Java,31,4.6,,Jewelry,Rings,Jewelry>Rings,,A+,$42.49,1,,,,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,
223378,99691,223378a99691,B07527GN14,https://www.amazon.com/dp/B07527GN14,"NOVICA .925 Sterling Silver Cutout Floral Cocktail Ring, 'Celuk Fern'",Bali and Java,31,4.6,,Jewelry,Rings,Jewelry>Rings,,A+,$42.49,5,,,,3,5,40,2,3,0,0,0,3,0,0,0,2,0,0,0,2,5,20,1,1,5,20,1,
223378,99689,223378a99689,B0751ZXQC8,https://www.amazon.com/dp/B0751ZXQC8,"NOVICA .925 Sterling Silver Cutout Floral Cocktail Ring, 'Celuk Fern'",Bali and Java,31,4.6,,Jewelry,Rings,Jewelry>Rings,,A+,$42.49,8,3,33.3,,8,0,0,0,8,0,0,0,8,0,0,0,6,0,0,0,6,0,0,0,2,0,0,0,
223378,79035,223378a79035,B0751YF6M3,https://www.amazon.com/dp/B0751YF6M3,"NOVICA .925 Sterling Silver Cutout Floral Cocktail Ring, 'Celuk Fern'",Bali and Java,31,4.6,,Jewelry,Rings,Jewelry>Rings,,A+,$42.49,3,,,,3,0,0,0,3,0,0,0,3,0,0,0,1,0,0,0,2,0,0,0,3,0,0,0,
223378,99688,223378a99688,B0752C3MJ4,https://www.amazon.com/dp/B0752C3MJ4,"NOVICA .925 Sterling Silver Cutout Floral Cocktail Ring, 'Celuk Fern'",Bali and Java,31,4.6,,Jewelry,Rings,Jewelry>Rings,,A+,$42.49,3,,,,3,0,0,0,3,0,0,0,3,0,0,0,3,0,0,0,3,0,0,0,3,0,0,0,
103266,56459,103266a56459,B0752812M2,https://www.amazon.com/dp/B0752812M2,"NOVICA .925 Sterling Silver Daisy Floral Band Ring, 'Silver Garland'",Bali and Java,155,4.6,,Jewelry,Rings,Jewelry>Rings,,A+,$20.39,6,5,20,,5,0,0,0,4,1,100,1,3,5,20,1,3,0,0,0,3,0,0,0,3,0,0,0,
103266,50883,103266a50883,B07528P2KT,https://www.amazon.com/dp/B07528P2KT,"NOVICA .925 Sterling Silver Daisy Floral Band Ring, 'Silver Garland'",Bali and Java,155,4.6,,Jewelry,Rings,Jewelry>Rings,,A+,$20.39,4,,,,2,3,33.33,1,34,7,42.86,3,34,0,0,0,27,0,0,0,27,0,0,0,8,0,0,0,
103266,75160,103266a75160,B07527CW5S,https://www.amazon.com/dp/B07527CW5S,"NOVICA .925 Sterling Silver Daisy Floral Band Ring, 'Silver Garland'",Bali and Java,155,4.6,,Jewelry,Rings,Jewelry>Rings,,A+,$20.39,4,,,,3,0,0,0,3,0,0,0,3,0,0,0,3,0,0,0,3,0,0,0,3,0,0,0,
103266,56461,103266a56461,B0751VLDK6,https://www.amazon.com/dp/B0751VLDK6,"NOVICA .925 Sterling Silver Daisy Floral Band Ring, 'Silver Garland'",Bali and Java,155,4.6,,Jewelry,Rings,Jewelry>Rings,,A+,$20.39,9,3,66.7,,5,7,14.29,1,3,7,14.29,1,1,17,11.76,2,22,20,10,2,21,8,25,2,13,0,0,0,
103266,69207,103266a69207,B0752DDC9W,https://www.amazon.com/dp/B0752DDC9W,"NOVICA .925 Sterling Silver Daisy Floral Band Ring, 'Silver Garland'",Bali and Java,155,4.6,,Jewelry,Rings,Jewelry>Rings,,A+,$20.39,16,,,,16,0,0,0,16,0,0,0,14,3,66.67,2,14,0,0,0,12,3,33.33,1,12,6,16.67,1,
